,id,user,text,date,descortes,cortes,neutral
235,244,petrogustavo,La investigación sobre el asesinato del fiscal paraguayo Marcelo Pecci cometido por el narcotraficante uruguayo Marset en territorio colombiano demuestra que hace mucho el narco dejo de ser un problema bilateral colombo estadounidense y es hoy un problema americano y mundial. https://t.co/YlJ3d4ysvs,2022-08-12 12:45:34+00:00,0.3106713891029358,0.27893584966659546,0.41039273142814636
236,245,petrogustavo,"Abierta al público y a su libre tránsito la plazoleta Nuñez y el parque entre la carrera séptima y octava. 

Este paseo peatonal será un hermoso recorrido para distensionarse. El espacio público siempre es un espacio democrático y aumenta la calidad de vida. https://t.co/IVioa1Eo6U",2022-08-12 01:20:19+00:00,0.1462455540895462,0.5741336941719055,0.2796207368373871
237,246,petrogustavo,"Mi hija Antonella me pidio retransmitirles esta canción, me pareció muy buena

https://t.co/P66Dp9oGmq",2022-08-11 14:09:49+00:00,0.22358578443527222,0.5648373365402222,0.2115769237279892
238,247,petrogustavo,"Jorge Eduardo Londoño, exgobernador, exsenador y exministro será el director nacional del SENA. El SENA preparará y ayudará al campesinado colombiano en la soberanía alimentaria y será el gran instrumento de la Ciencia y la Tecnología en la economía productiva.",2022-08-10 23:49:23+00:00,0.2762332856655121,0.376125305891037,0.3476414680480957
239,248,petrogustavo,"Para todo ciudadano o ciudadana con título de doctor en Colombia o en el extranjero que quiera colaborar con la conducción del gobierno, abrimos este link para que se pueda inscribir.

https://t.co/SpMQpqpP3A",2022-08-10 20:20:58+00:00,0.23619960248470306,0.4307102560997009,0.3330901861190796
240,249,petrogustavo,He dado la orden en Consejo de ministros de desmantelar todas las nóminas paralelas que existan en las entidades públicas y de eliminar todo gasto suntuario o superfluo.,2022-08-10 12:40:16+00:00,0.33507776260375977,0.34877392649650574,0.3161483108997345
241,250,petrogustavo,"Compartí personalmente con Jeffrey Sachs, uno de los mejores economistas del mundo, la urgencia de pasar a economías descarbonizadas y con ellas cumplir las metas del milenio, ODS, cuyos indicadores ayudó a construir.

https://t.co/M5LuLKmO54",2022-08-10 12:33:41+00:00,0.40274396538734436,0.33277228474617004,0.2644837498664856
242,251,petrogustavo,"Cesar Ferrari será el director de planeacion nacional, DNP, ingeniero civil de la Universidad Católica del Perú, Master en planificación regional y urbana de la New York University, y Doctor en Economía de Boston University, actual profesor de Economia de la Javeriana",2022-08-09 22:56:29+00:00,0.35018548369407654,0.3656807541847229,0.28413376212120056
243,252,petrogustavo,"Para quienes gusten de estadísticas, la Reforma tributaria que presentamos disminuirá el indice Gini, el indicador de la desigualdad, de 0.54 a 0.49.",2022-08-09 13:25:37+00:00,0.3711860775947571,0.49991804361343384,0.1288958638906479
244,253,petrogustavo,"La reforma tributaria es un paso importante para lograr un gran Pacto Social, avanzar hacia la paz, y avanzar hacia la Justicia.

Buen trabajo de José Antonio Ocampo y Luis Carlos Reyes.",2022-08-09 13:25:36+00:00,0.21807365119457245,0.304953008890152,0.47697341442108154
245,254,petrogustavo,"La reforma tributaria que hemos presentado cumple con lo que dijimos en nuestra campaña. Grava a los que más tienen y gasta en la educación para todos y en acabar el hambre en la niñez pobre.

Logra disminuir de manera inportante la desigualdad social. https://t.co/oPtqjAhgeD",2022-08-09 13:25:33+00:00,0.22237060964107513,0.3923671841621399,0.385262131690979
246,255,petrogustavo,"Agradezco la disposición del presidente de Chile @gabrielboric para ayudarnos a construir un acuerdo de Paz con el ELN. 

También aprovechamos el encuentro para invitarlo a fortalecer los procesos de integración latinoamericana en pro del desarrollo de nuestras naciones. https://t.co/ydpCv4iBnJ",2022-08-09 01:35:03+00:00,0.21109355986118317,0.3722154498100281,0.41669097542762756
247,256,petrogustavo,"Germán Umaña Mendoza, economista de la Universidad Nacional, y especialista en planificación e industria será el Ministro de Comercio e Industria. Nuestra economía debe volcarse al turismo, a potenciar y a revitalizar la producción y la industria.",2022-08-07 22:58:55+00:00,0.24545633792877197,0.36341309547424316,0.39113059639930725
248,257,petrogustavo,"El abogado Guillermo Reyes será el nuevo Ministro de Transporte. Estará al frente de la política para integrar todos los territorios del país y de revitalizar el transporte férreo y fluvial para tener un sistema de transporte moderno, eficiente y democrático.",2022-08-07 22:53:00+00:00,0.29276323318481445,0.3732920289039612,0.33394473791122437
249,258,petrogustavo,Mery Gutiérrez será la Ministra TIC. Es especialista en nuevas tecnologías de la información. Tendrá la tarea de llevar la infraestructura tecnológica a donde no ha llegado antes. Trabajaremos para que todos los niños y jóvenes gocen del derecho al acceso a internet.,2022-08-07 22:52:48+00:00,0.2641880214214325,0.392131507396698,0.3436804711818695
250,259,petrogustavo,"Una sociedad del conocimiento no es una utopía, llegó el momento de devolverle la deuda a la educación.

#ComienzaTuGobierno https://t.co/m4OjY6KQeE",2022-08-07 22:49:48+00:00,0.3371753692626953,0.36062490940093994,0.30219969153404236
251,260,petrogustavo,Juro a Dios y al pueblo de Colombia cumplir firmemente la Constitución y las leyes de Colombia. https://t.co/SUCojmAqdH,2022-08-07 20:52:37+00:00,0.15000315010547638,0.5375174880027771,0.3124793469905853
252,261,petrogustavo,"Escuchamos el himno de una nueva Colombia. 

Una potencia de la vida #ComienzaTuGobierno. https://t.co/VTj5i3nZeJ",2022-08-07 20:26:13+00:00,0.19198882579803467,0.4930635690689087,0.31494757533073425
253,262,petrogustavo,"Invitadas e invitados a conectarse a la transmisión en vivo de la posesión presidencial. #ComienzaTuGobierno

Facebook 👉 https://t.co/xQAv0TB5bf

YouTube 👉 https://t.co/2HPd3MKLmU

Twitter 👉 https://t.co/E8Zf4Uk8Ox

Web 👉 https://t.co/lGPaf9Yqdg https://t.co/gUe0wDM7Vq",2022-08-07 20:16:04+00:00,0.2963712513446808,0.46138447523117065,0.24224428832530975
254,263,petrogustavo,"Los y las invito a seguir la señal en vivo de la posesión presidencial.

Comparte con tus amigos y amigas. 

https://t.co/OlCRbXAbnI",2022-08-07 18:04:55+00:00,0.2585947513580322,0.2984994649887085,0.4429057836532593
255,264,petrogustavo,"La Ministra de Vivienda será Catalina Velasco Campuzano, mujer experta en hábitat y planeación. Una de sus responsabilidades será la de liderar una verdadera política pública de vivienda social en Colombia.",2022-08-07 14:50:39+00:00,0.28327372670173645,0.30984750390052795,0.4068787693977356
256,265,petrogustavo,"Néstor Osuna, abogado del Externado y quien fue magistrado del Consejo Superior de la Judicatura será el Ministro de Justicia. La independencia judicial, la lucha contra la corrupción y el acceso de la ciudadanía al sistema judicial serán pilares de una reforma a la justicia.",2022-08-07 14:50:26+00:00,0.3896038234233856,0.33404093980789185,0.2763552665710449
257,266,petrogustavo,https://t.co/IbXbqy6HBb,2022-08-07 13:18:07+00:00,0.3242786228656769,0.45775195956230164,0.2179693728685379
258,267,petrogustavo,"Los espero 7 de agosto centro de Bogotá, entrada por la 7 y la 8 de la avenida 19. https://t.co/Ww96e2cBAz",2022-08-07 04:57:24+00:00,0.2516373097896576,0.5204333662986755,0.22792930901050568
259,268,petrogustavo,"Alfonso Prada será el Ministro del Interior. Ha sido Concejal y Representante a la Cámara. Será responsable de las relaciones con el legislativo y de trazar políticas en materia de derechos humanos, participación ciudadana y ordenamiento territorial.",2022-08-06 18:13:09+00:00,0.34442511200904846,0.28399670124053955,0.3715782165527344
260,269,petrogustavo,La reconocida deportista María Isabel Urrutia será nuestra Ministra del Deporte. Promovió la profesionalización de los deportistas durante su paso en el Congreso y será una representante del pueblo afrocolombiano en el gabinete.,2022-08-06 18:12:51+00:00,0.3580196797847748,0.27006590366363525,0.37191444635391235
261,270,petrogustavo,"En el Ministerio del Trabajo estará Gloria Inés Ramírez, una defensora de los derechos humanos y la reivindicación de los trabajadores. Ha sido una mujer que ha luchado por los derechos de las mujeres y la equidad de género.",2022-08-06 18:12:25+00:00,0.3121458888053894,0.34563395380973816,0.3422202169895172
262,271,petrogustavo,He designado a Irene Vélez como Ministra de Minas y Energía. Filósofa de la Unal con doctorado en Geografía Política de Cophenague. Es una mujer con amplia experiencia en el sector ambiental y que tendrá la ardua tarea de liderar la transición hacia una economía no extractivista.,2022-08-06 18:04:36+00:00,0.3458210825920105,0.25977760553359985,0.39440128207206726
263,272,petrogustavo,Mañana las y los espero en el centro de Bogotá. Que el 7 de agosto sea una gran fiesta popular. https://t.co/0p6DYnPoSK,2022-08-06 13:44:25+00:00,0.3401747941970825,0.43761059641838074,0.22221456468105316
264,273,petrogustavo,Recibo las propuestas para proteger a los líderes sociales de parte de las organizaciones de DDHH https://t.co/Crz774KFG6,2022-08-05 23:44:25+00:00,0.2759804427623749,0.45837798714637756,0.26564154028892517
265,274,petrogustavo,En el corazón del mundo. https://t.co/crYkzjsewc,2022-08-05 15:06:59+00:00,0.20294825732707977,0.6785111427307129,0.11854062229394913
266,275,petrogustavo,En la posesión ancestral del presidente en el corazón del mundo. Ceremonia arhuaca. https://t.co/YQFFkJSM8I,2022-08-04 22:28:10+00:00,0.35607731342315674,0.4432843029499054,0.20063836872577667
267,276,petrogustavo,"Ahora, a la Sierra Nevada de Santa Marta. https://t.co/60EdS6dPf0",2022-08-04 13:20:54+00:00,0.27283576130867004,0.4750845432281494,0.2520797550678253
268,277,petrogustavo,"Preparando la imagen oficial en la Serranía de la Macarena. La inmensidad de la biodiversidad y sus climas. La magia de Colombia, potencia mundial de la vida.",2022-08-04 13:04:33+00:00,0.25082218647003174,0.4781634211540222,0.2710144519805908
269,278,petrogustavo,https://t.co/58OzNFQaqe,2022-08-01 01:45:27+00:00,0.35346660017967224,0.4194202125072479,0.22711320221424103
270,279,petrogustavo,"Si el Estado comete atrocidades deja de ser legítimo.

Lo que creo el constituyente del 91, fundamento de toda legitimidad, fué un Estado Social de Derecho, no un Estado Atroz.",2022-07-31 13:30:43+00:00,0.28955012559890747,0.2766159176826477,0.43383386731147766
271,280,petrogustavo,Muy bien jugadoras. Felicitaciones al fútbol femenino de Colombia.,2022-07-31 01:55:31+00:00,0.17136144638061523,0.20580768585205078,0.6228308081626892
272,281,petrogustavo,"La cumbre indígena por el Cambio. Silvia, Cauca. https://t.co/wuKGcE5B4f",2022-07-30 17:56:01+00:00,0.2855137884616852,0.3576042652130127,0.3568820059299469
273,282,petrogustavo,"Le solicitamos a la Justicia Especial para la Paz, JEP, maximizar la verdad en el país. https://t.co/PMitfFxumk",2022-07-30 17:32:25+00:00,0.1858428716659546,0.3806915879249573,0.4334655702114105
274,283,petrogustavo,"Cuando recibí el informe de la Comisión de la Verdad afirmé que lo conocería toda la sociedad colombiana.

La verdad es la base de la Paz.",2022-07-30 14:16:12+00:00,0.1433098167181015,0.3053799867630005,0.5513101816177368
275,284,petrogustavo,Hoy se presentó el informe final del empalme con el gobierno actual https://t.co/K8TbypcRoZ,2022-07-29 02:03:37+00:00,0.27841418981552124,0.41599738597869873,0.3055885136127472
276,285,petrogustavo,Una de las primeras tareas del ministerio del deporte es lograr que se constituya la liga de fútbol femenino.,2022-07-26 13:01:37+00:00,0.3414391875267029,0.3701031804084778,0.2884577214717865
277,286,petrogustavo,"¡FELICITACIONES!
De verdad, verdad.
Poder a la mujer. https://t.co/TFlPOa8zDr",2022-07-26 12:17:14+00:00,0.24400052428245544,0.3950420022010803,0.3609575033187866
278,287,petrogustavo,"Excelente. La via del dialogo regional vinculante debe ser un cambio seguro hacia la convivencia y hacia la justicia social.

Recibo con gratitud este mensaje de la ACIN en el norte del Cauca. https://t.co/YFvgplUHEU",2022-07-26 12:02:26+00:00,0.20777755975723267,0.2749236524105072,0.5172988176345825
279,288,petrogustavo,"Danilo Rueda, actual director de la Comisión Intereclesial de Justicia y Paz, será nuestro comisionado para la Paz.

Una potencia mundial para la Vida significa construir la paz. https://t.co/vIBssXpzHn",2022-07-25 20:08:14+00:00,0.25989270210266113,0.44144168496131897,0.2986656129360199
280,289,petrogustavo,"Este contrato de medicamentos amarrado por tres años en la policía nacional debe ser investigado a fondo. Si es un contrato leonino, sus autores deberán ser procesados.

https://t.co/zIoVWBvoDi",2022-07-25 18:57:15+00:00,0.47308987379074097,0.3250128924846649,0.20189717411994934
281,290,petrogustavo,Mi sentido pésame a la familia de Luisa Fernanda Zuleta. Miraré con especial cuidado el estado en que han quedado las familias de los integrantes de la fuerza pública caídos en cumplimiento de su deber. https://t.co/k0Y9fghjYU,2022-07-25 15:49:51+00:00,0.6674115657806396,0.17846611142158508,0.15412236750125885
282,291,petrogustavo,https://t.co/MibXdjTzTV,2022-07-25 15:46:02+00:00,0.3602847456932068,0.4144129455089569,0.22530235350131989
283,292,petrogustavo,https://t.co/kde5hQ0YKB,2022-07-25 01:01:25+00:00,0.3042045831680298,0.4831240475177765,0.21267136931419373
284,293,petrogustavo,"Espero al pueblo bogotano y colombiano, este 7 de agosto en el centro de Bogotá. Cada plaza y plazoleta del centro tendrá una explosión de cultura y de alegría

Todas las calles, plazas del centro se llenará del propietario del Estado: el pueblo. https://t.co/JlGCMaPQ2y",2022-07-24 18:24:09+00:00,0.18193407356739044,0.456606924533844,0.36145907640457153
285,294,petrogustavo,Invito a todo poseedor de tierra fértil a producir. Si se hace el gobierno los acompañará y protegerá.,2022-07-24 15:19:18+00:00,0.27644550800323486,0.26529690623283386,0.45825761556625366
286,295,petrogustavo,"La crisis alimentaria, por la escasez de los alimentos, se refleja en el crecimiento de sus precios: la inflación.

Saludo las medidas para regular la exportación de carne tomadas por Duque pero hay que ir más allá.

La lucha contra el hambre debe comenzar ya",2022-07-24 15:19:17+00:00,0.3246237337589264,0.25272372364997864,0.42265257239341736
287,296,petrogustavo,"En el mundo hay emergencia alimentaria. La crisis climática, la sequía y las olas de calor, la guerra por el gas, condenan a decenas de millones de personas al hambre 

Colombia debe dialogar y actuar sobre nuestra situación de hambre. Cultivar alimentos se vuelve imprescindible https://t.co/URGDpzcTH9",2022-07-24 15:19:17+00:00,0.35543081164360046,0.2590091824531555,0.3855600357055664
288,297,petrogustavo,"Esta es una muy buena entrevista a nuestra filósofa Luciana Cadalhia, que analiza a profundidad el momento histórico en que se inscribe el triunfo electoral del Pacto Histórico.
 https://t.co/haLisqdThU",2022-07-24 14:14:37+00:00,0.21785399317741394,0.4514896273612976,0.33065634965896606
289,298,petrogustavo,"La historia dd Patricia Tobón Yagarí, nuestra directora de la Unidad de Víctimas.
 https://t.co/l6y9QNutXn",2022-07-24 12:58:59+00:00,0.25870195031166077,0.5196600556373596,0.22163794934749603
290,299,petrogustavo,Hacer trizas la guerra. Recibo con beneplácito el apoyo unánime del Consejo de Seguridad de la ONU para construir la Paz de Colombia. https://t.co/MGbCyZNhtP,2022-07-23 20:49:46+00:00,0.2867838442325592,0.41134288907051086,0.3018732964992523
291,300,petrogustavo,"Toda solución al conflicto por las tierras debe pasar antes que nada por el dialogo.

Invito al movimiento indígena, a asocaña y a los movimientos sociales del norte del Cauca a iniciar el primer dialogo regional de Colombia por la Paz. https://t.co/5WVZyaIjtZ",2022-07-23 20:43:24+00:00,0.33117789030075073,0.36182934045791626,0.3069927990436554
292,301,petrogustavo,"Nuestro nuevo ministro de defensa: una vida dedicada a luchar contra la corrupción. 

Que un justo dirija las armas de la nación.
 https://t.co/o9dVj732Um",2022-07-23 18:32:16+00:00,0.39310264587402344,0.36824825406074524,0.23864907026290894
293,302,petrogustavo,"Nos encontramos con Carlos Felipe Jaramillo, responsable para América Latina del Banco Mundial y conversamos sobre el crecimiento económico descarbonizado. https://t.co/PeURbdkav2",2022-07-23 15:26:17+00:00,0.3057200610637665,0.43293264508247375,0.2613472640514374
294,303,petrogustavo,"La Europa progresista tendrá un aliada en Colombia. La Paz, la economía descarbonizada, la superación de la crisis climática. La igualdad, la libertad y la fraternidad.

Objetivos comunes. https://t.co/GqYDifz2Au",2022-07-23 01:23:03+00:00,0.22584007680416107,0.27014487981796265,0.5040150284767151
295,304,petrogustavo,Nuestro ministro de defensa será el exmagistrado auxiliar de la Corte Suprema responsable de la investigación judicial contra la parapolítica y ex comisionado de la ONU responsable de la comisión contra la corrupción y la impunidad en Guatemala: Dr Iván Velásquez Gómez.,2022-07-22 15:49:03+00:00,0.38042283058166504,0.3538818657398224,0.2656952440738678
296,305,petrogustavo,"La lideresa social Arhuaca, Leonor Zalabata Torres será nuestra embajadora ante la ONU en Nueva York; Patricia Tobón, abogada embera y comisionada de la Verdad dirigirá la Unidad de Víctimas y Giovani Yule, sociologo Nasa dirigirá la Unidad de Restitución de Tierras",2022-07-19 12:15:15+00:00,0.31777796149253845,0.32779327034950256,0.354428768157959
297,306,petrogustavo,"Es tremendamente triste y preocupante, preocupación que tiene que ver con la continuidad de nuestra especie en el planeta, que Europa que hoy se incendia y en donde mueren ya miles por el calor, vuelva al carbón porque no es capaz de la paz.

Paz y energías limpias para la vida https://t.co/lpRJUdlTe2",2022-07-19 11:43:12+00:00,0.5177466869354248,0.2561558485031128,0.22609753906726837
298,307,petrogustavo,Empalmes sociales en todo el país. https://t.co/HH6rpkicJK,2022-07-18 00:44:08+00:00,0.2746182382106781,0.510617733001709,0.2147640734910965
299,308,petrogustavo,"Las carta campesina tendrá especial atención de nuestro gobierno.

Les propongo establecer las coordinadoras departamentales de las organizaciones canpesinas de todo el país y el fortalecimiento de la coordinación campesina a nivel nacional.
 https://t.co/2av0Z80WsN",2022-07-16 17:33:28+00:00,0.27408719062805176,0.37762555480003357,0.34828728437423706
300,309,petrogustavo,"La simple decisión de no continuar el proyecto que ya tenía estudios terminados le cuesta al país y a Bogotá, 16 billones de pesos adicionales.

Una lección de lo que significa las malas decisiones políticas.",2022-07-16 12:03:27+00:00,0.397037148475647,0.47207993268966675,0.13088293373584747
301,310,petrogustavo,"Bogotá y Quito arrancaron más o menos al mismo tiempo sus proyecto de metro

Ellos lo terminaron. La decisión de suspender el proyecto metro subterraneo de Bogotá trajo como consecuencia que los USD 7.000 millones que valía, 14 billones de pesos para el 2016, hoy son 30 billones. https://t.co/DNgtQgzL71",2022-07-16 12:03:26+00:00,0.3912813067436218,0.34549590945243835,0.26322275400161743
302,311,petrogustavo,Espero del CNE una reflexión profunda sobre esta situación antes de tomar las decisiones en derecho. https://t.co/y2cK14isBc,2022-07-15 03:26:42+00:00,0.2861970365047455,0.4290960133075714,0.2847069203853607
303,312,petrogustavo,"El partido liberal ha decidido ser gobierno. Bienvenidos en el gran espiritu de las reformas de la ""Revolución en Marcha"" que hoy proponemos como base para una pacto social. https://t.co/rIBCJfPatO",2022-07-14 15:49:23+00:00,0.32342585921287537,0.3554408550262451,0.3211333453655243
304,313,petrogustavo,Una Colombia potencia mundial de la vida. https://t.co/7psgcS5H20,2022-07-13 19:22:07+00:00,0.3180166184902191,0.5189316272735596,0.1630517840385437
305,314,petrogustavo,Hemos propuesto  que para reducir el déficit y financiar el gasto que demanda garantizar derechos fundamentales debemos hacer más progresivo y justo el sistema tributario. La Justicia tributaria es paz.,2022-07-13 15:22:25+00:00,0.17361393570899963,0.33287665247917175,0.4935094118118286
306,315,petrogustavo,"España ha decidido poner un elevado impuesto a los bancos y hacer gratuito el transporte férreo de corta y mediana distancia.

Tenemos en Colombia un elevado déficit fiscal de 83 billones.  ¿Quien pagará ese déficit en la sociedad?
 https://t.co/VM03gmaB0A",2022-07-13 15:22:25+00:00,0.31538107991218567,0.33280476927757263,0.3518141210079193
307,316,petrogustavo,"Siento la partida definitiva de Santiago Carrascal. Progresista y padre de Maria Fernanda a punto de tomar posesión en el Congreso de la República.

QEPD https://t.co/NEKRlybGpC",2022-07-13 14:41:58+00:00,0.5710527300834656,0.23094387352466583,0.19800344109535217
308,317,petrogustavo,"Luis Gilberto Murillo, afro del Chocó, será nuestro embajador en los EEUU.",2022-07-12 17:28:51+00:00,0.2819751799106598,0.3684857487678528,0.34953901171684265
309,318,petrogustavo,"No nos reten. El voto popular es mandato. Quiero producir un consenso, pero no doblegar el voto popular que quiere energías limpias

El propietario público elige libremente sus miembros en las empresas que lo representen. Es la representación del pueblo.

https://t.co/GoxEpUvp7L",2022-07-12 15:36:04+00:00,0.4101499021053314,0.24304193258285522,0.34680816531181335
310,319,petrogustavo,"Las vias terciarias de Colombia, las que llevan a la vereda campesina serán contratadas con las juntas de Acción Comunal campesinas.",2022-07-12 11:51:24+00:00,0.2085687518119812,0.31839293241500854,0.47303834557533264
311,320,petrogustavo,"Mmmmmm... si el mercado regula el equilibrio entre la humanidad y el medio ambiente, no habrá humanidad y vida en el planeta; si algo necesita regulación del mercado es precisamente  el rescate del equilibrio de la humanidad y el planeta. https://t.co/0eExg2WcXa",2022-07-11 21:44:00+00:00,0.4121968150138855,0.2883059084415436,0.2994972765445709
312,321,petrogustavo,"A quienes hoy están comprando dólares en Colombia, con el mayor respeto tengo que anunciar, que cuando los ponga de nuevo a la venta, valdrán menos en ese momento. ¡ojo! No pierdan sus dineros. https://t.co/toPXCbNuJW",2022-07-11 20:29:22+00:00,0.2536165416240692,0.3939467668533325,0.35243672132492065
313,322,petrogustavo,"Luis Carlos Reyes, doctor en economía de la universidad de Michigan y profesor de la Javeriana, será el director de la DIAN.

Buscamos que se fortalezca la DIAN para disminuir al máximo la elusión y la evasión de impuestos.

Hay que terminar con el contrabando institucionalizado",2022-07-11 18:16:54+00:00,0.36925020813941956,0.3050304055213928,0.32571935653686523
314,323,petrogustavo,"La reforma en la Salud que se debate.

https://t.co/P4wav1GIcZ",2022-07-11 16:54:12+00:00,0.3595733940601349,0.3911903202533722,0.24923637509346008
315,324,petrogustavo,"Le pido a la Procuraduría iniciar investigación sobre la subasta de este lote en una de las áreas más valorizadas de la ciudad, por la superintendencia de notariado y la posibilidad de una subasta por más de un billón de pesos de bienes en extinción de dominio de la SAE y CISA https://t.co/iXTzaTDb2f",2022-07-10 20:18:08+00:00,0.35399162769317627,0.34027963876724243,0.3057287037372589
316,325,petrogustavo,"Con colaboración de miembros de la policía un periodista decide difamar, a sabiendas que la noticia era falsa, un movimiento progresista de España. Todo se descubrio al final.

Parece un ""Deja vu"". https://t.co/IqNsssdTY9",2022-07-10 20:10:34+00:00,0.5719322562217712,0.2123720347881317,0.21569572389125824
317,326,petrogustavo,"¿Quieren leer algo de historia? Aquí les contarán una historia de rebeldes y poetas, una historia de Bolívar, y del M19, una historia de insurgencias,  una historia latinoamericana y colombiana, Una historia mia que será de la presidencia y del pueblo.

https://t.co/VQXiGzkfj7",2022-07-10 16:41:24+00:00,0.25871503353118896,0.31767594814300537,0.42360901832580566
318,327,petrogustavo,"Nuestro ""fast track"" es el mensaje de urgencia que todos los presidentes desde 1991 han utilizado para darle más rapidez al tramite de leyes. https://t.co/7vF8q6T1YV",2022-07-09 19:25:38+00:00,0.24694377183914185,0.5491768717765808,0.2038794308900833
319,328,petrogustavo,Con mucho respeto debo decirles que no tengo casa en Italia ni en niguna parte del mundo que no sea mi casa de Chia. https://t.co/wAnuyBMGHk,2022-07-09 19:00:43+00:00,0.2519439458847046,0.45038777589797974,0.2976682484149933
320,329,petrogustavo,"Pasar a una economía que produzca. La producción y el trabajo para la producción es la base del valor y de la riqueza.

https://t.co/4c5Jzat9QB",2022-07-09 12:08:17+00:00,0.3403339982032776,0.40060877799987793,0.2590572237968445
321,330,petrogustavo,"Nuestro embajador ante la OEA será el ex presidente de la Corte Constitucional y ex magistrado de la Comisión Interamericana de Derechos Humanos, Luis Ernesto Vargas.",2022-07-08 18:52:43+00:00,0.3658146858215332,0.3273027241230011,0.3068825602531433
322,331,petrogustavo,"Transformar la procuraduría en la gran fiscalía anticorrupción dentro del poder judicial no es eliminarla es empoderarla como toca. La corrupción no es una irregularidad administrativa, es un delito.

Nada deben temer los empleados de la procuraduría https://t.co/kXCsQQVYRS",2022-07-07 22:45:45+00:00,0.26178523898124695,0.370609849691391,0.36760491132736206
323,332,petrogustavo,"A Alejandro Gaviria le corresponde la difícil tarea de iniciar nuestra marcha hacia una sociedad del conocimiento,",2022-07-07 16:44:48+00:00,0.41148123145103455,0.3100261092185974,0.27849268913269043
324,333,petrogustavo,"Lograr la extensión de la jornada escolar con el arte y la música, el deporte, la preparación matemática para programación, la historia.

Buscaremos que la agencia nacional de infraestructura maneje los campos de la construcción de infraestructura educativa, conectividad y salud.",2022-07-07 16:44:47+00:00,0.30610033869743347,0.3641358017921448,0.32976385951042175
325,334,petrogustavo,"Generalizar el bienestar universitario con restaurantes y guarderías para las jóvenes con hijos.

Lograr que la expansión de la educación cubra las regiones más olvidadas.

Lograr una articulación eficaz en el Sena y en los últimos años de la secundaria con la educación superior.",2022-07-07 16:44:47+00:00,0.26192009449005127,0.29807397723197937,0.44000595808029175
326,335,petrogustavo,"Alejandro Gaviria será nuestro nuevo ministro de educación.

Tiene como retos lograr la educación superior pública y gratuita.

Lograr centros de excelencia universitarios públicos centrados en la investigación

Aumentar sustancialmente el numero de niños y niñas en el preescolar",2022-07-07 16:44:47+00:00,0.330242395401001,0.36897435784339905,0.3007832169532776
327,336,petrogustavo,No habrá fracking en Colombia. https://t.co/yPiAC4VWHq,2022-07-07 16:11:38+00:00,0.20759260654449463,0.25933778285980225,0.5330696105957031
328,337,petrogustavo,"El Partido de la U decide ser partido de gobierno. Bienvenidos. Espero un trabajo conjunto por la Paz de Colombia.
 https://t.co/oF8qJvqd85",2022-07-06 23:20:43+00:00,0.3251548707485199,0.301491379737854,0.3733537793159485
329,338,petrogustavo,"Hermano, el problema no es cuantos dólares quedan bajo tierra si no se hace fracking, sino cuantas vidas se pierden encima de la tierra, si se hace. https://t.co/r1nDRIEuSu",2022-07-06 23:03:55+00:00,0.49598419666290283,0.25363484025001526,0.2503809630870819
330,339,petrogustavo,"Al lograr recuperar el comercio colombo venezolano con el dinamismo que tenía en el 2008, podremos compensar parte de la pérdida de divisas por la caída del precio mundial del petroleo

Gran responsabilidad y oportunidad para el empresariado del nororiente https://t.co/ccgZHCvABU",2022-07-06 17:37:40+00:00,0.2481786012649536,0.35824158787727356,0.3935798108577728
331,340,petrogustavo,Un empalme presidencial. https://t.co/aUbbyUUopO,2022-07-05 23:45:41+00:00,0.47662755846977234,0.2723633050918579,0.25100913643836975
332,341,petrogustavo,"La médica antioqueña Carolina Corcho será ministra de salud, la actual concejal de Bogotá, oriunda de Barranquilla, Susana Mohamad, será ministra de medio ambiente y la economista barranquillera Cecilia López Montaño será ministra de agricultura.",2022-07-05 14:17:57+00:00,0.2821316421031952,0.23720797896385193,0.4806603491306305
333,342,petrogustavo,Estoy en vivo en @WRadioColombia.,2022-07-05 12:21:13+00:00,0.29832831025123596,0.40705904364585876,0.2946126461029053
334,343,petrogustavo,"Con Patricia, el maestro Jorge Zorro, en la búsqueda de la extensión de la educación musical de la niñez y la juventud en los colegios, la experta en patrimonio Maria Eugenia Martínez y el líder de la construcción cultural de la Bogotá Humana: Santiago Trujillo.",2022-07-04 16:19:11+00:00,0.29304927587509155,0.4065413475036621,0.30040937662124634
335,344,petrogustavo,"Patricia Ariza, santanderena de Vélez, poeta y artista, será la nueva ministra de Cultura.

Un estallido de cultura en toda Colombia para la Paz y la convivencia.

Una cultura para la identidad para dinamizar la colombianidad diversa.

https://t.co/WLwTVQZJal",2022-07-04 16:19:10+00:00,0.21351441740989685,0.3995141386985779,0.38697150349617004
336,345,petrogustavo,"La paradoja del Norte de Santander. Donde más perdimos será donde más se reactive la economía de inmediato.
https://t.co/70aIbjvuju",2022-07-04 15:01:09+00:00,0.336010217666626,0.44945695996284485,0.21453288197517395
337,346,petrogustavo,Gracias Peter. Buen viento y buena mar. https://t.co/NWtW9aneLd,2022-07-03 15:05:08+00:00,0.1883409023284912,0.237732395529747,0.5739267468452454
338,347,petrogustavo,"La doctrina del enemigo interno debe quedar en el pasado. Las causas del crimen son múltiples y muchas de ellas tienen que ver con la desigualdad y la falta de oportunidades.
 https://t.co/GKlZd9aURj",2022-06-30 19:40:18+00:00,0.399058997631073,0.3137727677822113,0.2871682643890381
