,user,text,date
114,petrogustavo,"Esto no es cierto. Las mesadas de adultos mayores hoy sin.pension se pagan del presupuesto nacional, que adquirira una capacidad de hasta 18 billones anuales para este objetivo porque los cotizantes de fondos privados entrarán a Colpensiones hasta un porcentaje de su aporte. https://t.co/DQtNCEHbwH",Wed Sep 14 06:01:58 +0000 2022
115,petrogustavo,"Esta propuesta del centro Democrático coincide con la estructuración que hacemos del precio de la gasolina.

No se toca el ACPM que incide en transporte de carga y pasajeros. buscamos compensar a los moteros a través del SOAT.

https://t.co/oLAJNNNEPM",Tue Sep 13 21:37:13 +0000 2022
116,petrogustavo,Esta situación ya la viví en la alcaldia cuando cambie el modelo del aseo. Tengo la impresión que los mismos protagonistas no quieren una ministra independiente a sus intereses: los que hoy extraen rentas a los usuarios del sector électrico,Tue Sep 13 13:22:51 +0000 2022
117,petrogustavo,"En las ganas de burla, y de destruir una ministra capaz y honesta, que no congenia con la cooptación del ministerio por  intereses particulares, se estan escondiendo verdaderas y grandes informaciones que la ciudadanía tiene derecho de conocer, pues se trata de asuntos públicos",Tue Sep 13 13:22:50 +0000 2022
118,petrogustavo,"Luego, que leía en el Congreso desconociendo la ley quinta y resulta, pero lo ocultaron, que la ministra le explicó al Congreso los elementos para cambiar la fórmula de cobro de las tarifas eléctricas.",Tue Sep 13 13:22:50 +0000 2022
119,petrogustavo,"Primero se burlaron del decreciniento. Resulto que es una teoría académica discutida en todo el orbe y clave en el sector minero enérgético 

Despues del lapsus matemático resultó que la ministra mostraba un hecho fundamental para la estabilidad fiscal. El subsidio a la gasolina",Tue Sep 13 13:22:49 +0000 2022
120,petrogustavo,"Si el programa de gobierno no está en el presupuesto es retórica.

El presupuesto del año entrante lo presentó al Congreso el gobierno pasado.

Así lo estamos cambiando en el Congreso.

Así comienza el cambio https://t.co/rkS6B2KUyC",Tue Sep 13 13:08:41 +0000 2022
121,petrogustavo,La base de toda ciencia es la filosofía. Pero hay quienes creen que es cháchara. Toda política se fundamenta en una filosofía que conoce o desconoce su autor. https://t.co/NRuuSkwF68,Tue Sep 13 13:01:41 +0000 2022
122,petrogustavo,"Si pusieran el video completo verían a una ministra que sabe de la materia. No confunda no saber de los problemas del ministerio con no saber el reglamento del Congreso que prohibe leer.

El hecho de no poner el video completo muestra ánimo de desinformación. https://t.co/FvNEh2cI2C",Tue Sep 13 05:52:23 +0000 2022
123,petrogustavo,"Mientras resolvemos la recuperacion de Monómeros, el gobierno comprará fertilizantes en el exterior y los subsidiará.",Mon Sep 12 13:31:17 +0000 2022
124,petrogustavo,"Por este negociado, hoy importamos fertilizantes con el precio triplicado. La agricultura nacional perdió rentabilidad y los precios de los alimentos se dispararon, incluidos los de producción nacional, en parte por este desfalco. https://t.co/3X28WYnRk8",Mon Sep 12 13:31:17 +0000 2022
125,petrogustavo,Queremos una democracia multicolor profunda. Queremos que el dialogo social en cada territorio sea el camino de la soberanía popular y de la paz.,Sun Sep 11 22:52:18 +0000 2022
126,petrogustavo,"Estas son las regiones donde se convoca al Dialogo Regional Vinculante. Movilización social, dialogo abierto y sin temores. Decisión ciudadana que forja una visión común para cada territorio y se vuelve ley de la República en el Plan Nacional de Desarrollo. https://t.co/BvgekowmTu",Sun Sep 11 22:52:17 +0000 2022
127,petrogustavo,Consejo de ministros en pleno en sesión en la Guajira. https://t.co/HvjOBgdQjT,Sun Sep 11 16:23:03 +0000 2022
